"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"14","3","Green/Blue","GU Ramp","Spells","9","14","17","2.83","Eternal Witness, Llanowar Wastes, Wall of Roots, Wall of Roots, Yavimaya Coast, Yavimaya Coast, Yavimaya Coast, Yavimaya Coast, Yavimaya Coast, Fact or Fiction, Serum Visions, Deep Analysis, Mishra's Factory, Man-o'-War, Llanowar Elves, Forbid, Daze, Upheaval, Rampant Growth, Miscalculation, Island, Island, Island, Island, Island, Forest, Forest, Forest, Forest, Forest, Roar of the Wurm, Opposition, Opposition, Counterspell, Counterspell, Birds of Paradise, Birds of Paradise, Birds of Paradise, Confiscate, Wall of Blossoms","Survival of the Fittest, Simoon, Gush, Accumulated Knowledge, Accumulated Knowledge, Wonder, Squirrel Nest, Llanowar Wastes, Urza's Rage, Gempalm Incinerator, Wax // Wane, Bottle Gnomes, Creeping Mold, Viridian Shaman, Spike Feeder, Brushland, Reflecting Pool, Pouncing Jaguar, Ball Lightning, Mirari's Wake, River Boa, Black Knight, Circular Logic, Circular Logic, Mogg Flunkies, Rising Waters, Black Vise, Anger, City of Brass, Paladin en-Vec"
"14","4","Red","R Combo","Artifacts","9","14","17","3.30","Pillage, Wildfire, Winter Orb, Grim Monolith, Grim Monolith, Phyrexian Processor, Phyrexian Processor, Cursed Scroll, Crystal Vein, Masticore, Arcbound Ravager, Arcbound Ravager, Karn, Silver Golem, Fellwar Stone, Fire Diamond, Barbed Sextant, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Thran Dynamo, Frogmite, Frogmite, Worn Powerstone, Covetous Dragon, Covetous Dragon, Phyrexian Colossus, Shrapnel Blast, Rishadan Port, Great Furnace, Cloudpost, Cloudpost, Cloudpost","Ancient Den, Shivan Reef, Firestorm, Sky Diamond, Patriarch's Bidding, Hammer of Bogardan, Last Rites, Llanowar Wastes, Lightning Bolt, Lightning Bolt, Pentad Prism, Ball Lightning, Cranial Plating, Cranial Plating, Kavu Chameleon, Shatter, Tree of Tales, Jackal Pup, Jackal Pup, Thunderscape Battlemage, Shock, Fireball, Flametongue Kavu, Roar of the Wurm, Mogg Flunkies, Skirk Prospector, Avalanche Riders, Powder Keg, Howling Mine, Goblin Sharpshooter, Chrome Mox"
"14","5","Black/Blue","BU Reanimator","Spells","4","19","17","2.30","Cabal Therapy, Doomed Necromancer, Dance of the Dead, Entomb, Llanowar Wastes, Careful Study, Duress, Brainstorm, Blinkmoth Nexus, Fact or Fiction, Talisman of Dominance, Vendetta, Vendetta, Dark Ritual, Dark Ritual, Dark Ritual, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Deep Analysis, Spirit of the Night, Buried Alive, Underground River, Underground River, Underground River, Force of Will, Hymn to Tourach, Recurring Nightmare, Waterfront Bouncer, Cephalid Coliseum, Psychatog, Saprazzan Skerry, Mystical Tutor, Bloodstained Mire, Bloodstained Mire","Shadowblood Ridge, Recoil, Balance, Rapid Decay, Llanowar Wastes, Yawgmoth's Will, Starstorm, Addle, Goblin Warchief, Attunement, Goblin Taskmaster, Spike Weaver, Jester's Cap, Knight of Stromgald, Black Knight, Barbed Sextant, Tranquil Thicket, Ornithopter, Fire // Ice, Phyrexian Scuta, Flametongue Kavu, Disciple of the Vault, Ghazbán Ogre, Arrogant Wurm, Drain Life, Flooded Strand, Sulfurous Springs, Crumbling Sanctuary"
"14","6","White","W Control","Spells, Enchantments","5","18","17","3.30","Talisman of Progress, Ancient Den, Eternal Dragon, Parallax Wave, Parallax Wave, Exalted Angel, Exalted Angel, Wrath of God, Opalescence, Opalescence, Mishra's Factory, Pacifism, Decree of Justice, Decree of Justice, Skycloud Expanse, Kjeldoran Outpost, Secluded Steppe, Secluded Steppe, Seal of Cleansing, Renewed Faith, Renewed Faith, Swords to Plowshares, Swords to Plowshares, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Enlightened Tutor, Mind Stone, Elfhame Palace, Land Tax, Adarkar Wastes, Academy Rector, Academy Rector, Aura of Silence, Flooded Strand","Warrior en-Kor, Goblin Piledriver, Replenish, Deep Analysis, Brushland, Soltari Monk, Soltari Monk, Masticore, Man-o'-War, Undermine, Arcbound Worker, Soltari Visionary, Frogmite, Goblin Sledder, Cataclysm, Sparksmith, Wing Shards, Armageddon, Elfhame Palace, Myr Incubator, Order of Leitbur, Order of Leitbur, White Knight, Phantom Nishoba, Staunch Defenders, Empyrial Armor, Soltari Priest, Reprisal"
"14","7","Blue/White","UW Control","Artifacts, Spells","0","23","17","2.78","Talisman of Progress, Wrath of God, Wrath of God, Icy Manipulator, Icy Manipulator, Seat of the Synod, Blinkmoth Nexus, Dismiss, Opt, Skycloud Expanse, Force Spike, Secluded Steppe, Miscalculation, Miscalculation, Force of Will, Force of Will, Nevinyrral's Disk, Condescend, Swords to Plowshares, Swords to Plowshares, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Memory Lapse, Plains, Karplusan Forest, Misdirection, Mind Stone, Counterspell, Counterspell, Control Magic, Impulse, Cloudpost","Eternal Dragon, Zuran Orb, Vault of Whispers, Voltaic Key, Accumulated Knowledge, Accumulated Knowledge, Glory, Goblin Grappler, Creeping Mold, Attunement, Terminate, Merfolk Looter, Arcbound Worker, Repulse, Astral Slide, Capsize, Arcanis the Omnipotent, Quiet Speculation, Thirst for Knowledge, Ornithopter, Frogmite, Akroma's Vengeance, Akroma's Vengeance, Spite // Malice, Nomads en-Kor, Karplusan Forest, Tradewind Rider, Ivory Tower, Psychatog, Siege-Gang Commander, Seal of Removal"
"14","8","Blue","U Artifacts","Artifacts","5","18","17","3.30","Wasteland, Voltaic Key, Voltaic Key, Wildfire, Shivan Reef, Shivan Reef, Shivan Reef, Shivan Reef, Ancient Tomb, Tinker, Tinker, Tinker, Seat of the Synod, Somber Hoverguard, Somber Hoverguard, Arcbound Ravager, Krark-Clan Ironworks, Krark-Clan Ironworks, Mishra's Helix, Darksteel Citadel, Thirst for Knowledge, Metalworker, Metalworker, Mountain, Mountain, Mountain, Mountain, Mountain, Thran Dynamo, Worn Powerstone, Island, Island, Island, Tangle Wire, Tangle Wire, Thoughtcast, Thoughtcast, Welding Jar, Chrome Mox, City of Traitors","Nimble Mongoose, Defense Grid, Windswept Heath, Spiritmonger, Goblin Warchief, Fact or Fiction, Scrabbling Claws, Replenish, Temporal Aperture, Arcbound Worker, Earthquake, Ghitu Encampment, Fireblast, Tranquil Thicket, Disenchant, Cloudchaser Eagle, Nomads en-Kor, Hydroblast, Karplusan Forest, Anurid Brushhopper, Mana Leak, Ironclaw Orcs, Thawing Glaciers, Incinerate, Siege-Gang Commander, Pyroclasm, City of Brass, Great Furnace"
"15","1","Green","G Ramp","Creatures","17","6","17","2.83","Survival of the Fittest, Genesis, Overrun, Eternal Witness, Eternal Witness, Eternal Witness, Viridian Shaman, Centaur Garden, Llanowar Elves, Llanowar Elves, Gaea's Cradle, River Boa, Tree of Tales, Sylvan Library, Werebear, Phantom Centaur, Rancor, Tranquil Thicket, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Birds of Paradise, Birds of Paradise, Blastoderm, Blastoderm, Arrogant Wurm, Arrogant Wurm, Wild Mongrel, Call of the Herd, Call of the Herd, Rishadan Port","Albino Troll, Albino Troll, Nimble Mongoose, Winter Orb, Squirrel Nest, Squirrel Nest, Llanowar Wastes, Spiritmonger, Wall of Roots, Gempalm Incinerator, Weatherseed Treefolk, Elvish Archers, Creeping Mold, Opalescence, Spike Feeder, Masticore, Goblin Taskmaster, Uktabi Orangutan, Arcbound Worker, Arcbound Worker, Pouncing Jaguar, Spike Weaver, Verdant Force, Saproling Burst, Cloudchaser Eagle, Flametongue Kavu, Karplusan Forest, Elfhame Palace, Erhnam Djinn, Wall of Blossoms, Great Furnace"
"15","2","Green/Red","GR Stompy","Artifacts, Spells","8","15","17","2.65","Shivan Reef, Shivan Reef, Shivan Reef, Shivan Reef, Shivan Reef, Firestorm, Plow Under, Yavimaya Coast, Yavimaya Coast, Lightning Bolt, Lightning Bolt, Giant Growth, Brushland, Serrated Arrows, Masticore, Kavu Chameleon, Rampant Growth, Thornscape Battlemage, Fellwar Stone, Force of Will, Force of Will, Fire Diamond, Ghitu Encampment, Tranquil Thicket, Forest, Forest, Forest, Forest, Karplusan Forest, Karplusan Forest, Karplusan Forest, Powder Keg, Howling Mine, Ghazbán Ogre, Birds of Paradise, Goblin Sharpshooter, Incinerate, Fires of Yavimaya, Anger, Wall of Blossoms","Frantic Search, Accumulated Knowledge, Accumulated Knowledge, Accumulated Knowledge, Tinker, Aquamoeba, Deep Analysis, Attunement, Merfolk Looter, Reflecting Pool, Opt, Arcanis the Omnipotent, Miscalculation, Force of Will, Circular Logic, Opposition, Misdirection, Cephalid Coliseum, Counterspell, Counterspell, Order of Leitbur, Krosan Verge, Saprazzan Skerry, Seal of Removal"
"15","3","Blue/White","UW Control","Spells","3","20","17","3.00","Talisman of Progress, Talisman of Progress, Eternal Dragon, Eternal Dragon, Balance, Accumulated Knowledge, Exalted Angel, Deep Analysis, Pacifism, Decree of Justice, Decree of Justice, Forbid, Kjeldoran Outpost, Secluded Steppe, Secluded Steppe, Akroma's Vengeance, Akroma's Vengeance, Swords to Plowshares, Swords to Plowshares, Swords to Plowshares, Island, Island, Island, Island, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Enlightened Tutor, Mana Leak, Counterspell, Land Tax, Adarkar Wastes, Flooded Strand, Impulse, Mystical Tutor","Voltaic Key, Voltaic Key, Gush, Frantic Search, Windswept Heath, Llanowar Wastes, Yavimaya Coast, Opalescence, Soltari Monk, Undermine, Astral Slide, Capsize, Upheaval, Mirari's Wake, Jester's Cap, Thirst for Knowledge, Thran Dynamo, Renewed Faith, Goblin Sledder, Circular Logic, Worn Powerstone, Worn Powerstone, Wing Shards, Opposition, Order of Leitbur, Academy Rector, Academy Rector, Staunch Defenders, Empyrial Armor, Empyrial Armor, Soltari Priest, Reprisal"
"15","4","Blue","U Combo","Artifacts, Frogs","11","12","17","3.13","Voltaic Key, Grim Monolith, Grim Monolith, Tinker, Llanowar Wastes, Phyrexian Processor, Seat of the Synod, Seat of the Synod, Blinkmoth Nexus, Swamp, Arcbound Ravager, Arcbound Ravager, Arcbound Ravager, Krark-Clan Ironworks, Krark-Clan Ironworks, Mishra's Helix, Cranial Plating, Cranial Plating, Underground River, Karn, Silver Golem, Darksteel Citadel, Metalworker, Metalworker, Ornithopter, Frogmite, Frogmite, Frogmite, Frogmite, Island, Island, Island, Island, Island, Island, Thoughtcast, Thoughtcast, Cloudpost, Cloudpost, Cloudpost, Cloudpost","Ancient Den, Vault of Whispers, Sky Diamond, Last Rites, Llanowar Wastes, Careful Study, Icy Manipulator, Icy Manipulator, Glory, Somber Hoverguard, Somber Hoverguard, Yavimaya Coast, Talisman of Dominance, Attunement, Arcbound Worker, Pentad Prism, Soltari Visionary, Barbed Sextant, Thran Dynamo, Cataclysm, Tangle Wire, Disciple of the Vault, Autumn Willow, Mind Stone, Phyrexian Colossus, Shrapnel Blast, Welding Jar"
"15","5","Blue/White","UW Control","Spells, Enchantments","1","22","17","2.96","Ancient Den, Parallax Wave, Parallax Wave, Wrath of God, Wrath of God, Wrath of God, Fact or Fiction, Serum Visions, Deep Analysis, Dismiss, Man-o'-War, Repulse, Daze, Skycloud Expanse, Skycloud Expanse, Force Spike, Miscalculation, Miscalculation, Condescend, Disenchant, Swords to Plowshares, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Memory Lapse, Plains, Plains, Plains, Plains, Counterspell, Control Magic, Confiscate, Parallax Tide","Warrior en-Kor, Warrior en-Kor, Ray of Distortion, Wonder, Tinker, Wall of Roots, Yavimaya Coast, Scrabbling Claws, Gempalm Incinerator, Wax // Wane, Serra Angel, Brushland, Soltari Monk, Astral Slide, Mogg Fanatic, Quiet Speculation, Thirst for Knowledge, Nevinyrral's Disk, Seal of Cleansing, Renewed Faith, Spite // Malice, Nomads en-Kor, Nomads en-Kor, Hydroblast, Thawing Glaciers, Armageddon, Elfhame Palace, Tradewind Rider, Ivory Tower, Rising Waters, White Knight, Black Vise, Aura of Silence, Chrome Mox"
"15","6","Red","R Burn","Goblins","15","8","17","2.91","Wildfire, Wildfire, Ancient Tomb, Hammer of Bogardan, Goblin Warchief, Goblin Warchief, Blinkmoth Nexus, Lightning Bolt, Lightning Bolt, Goblin Piledriver, Mishra's Factory, Mishra's Factory, Ball Lightning, Ball Lightning, Sulfuric Vortex, Jackal Pup, Jackal Pup, Fireblast, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Shock, Flametongue Kavu, Sparksmith, Mogg Flunkies, Mogg Flunkies, Mogg Flunkies, Ironclaw Orcs, Siege-Gang Commander, Siege-Gang Commander, City of Traitors, Great Furnace","Gemstone Mine, Survival of the Fittest, Rapid Decay, Llanowar Wastes, Starstorm, Urza's Rage, Cursed Scroll, Bottle Gnomes, Arcbound Worker, Stone Rain, Wild Dogs, Saproling Burst, Earthquake, Thunderscape Battlemage, Rancor, Tranquil Thicket, Fireball, Goblin Sledder, Roar of the Wurm, Karplusan Forest, Covetous Dragon, Skirk Prospector, Tangle Wire, Ironclaw Orcs, Avalanche Riders, Myr Incubator, Birds of Paradise, Fires of Yavimaya, Pyroclasm, Wild Mongrel, Soltari Priest"
"15","7","Black","B Midrange","Spells, Knights","10","13","17","2.30","Cabal Therapy, Vault of Whispers, Wasteland, Dark Banishing, Phyrexian Tower, Order of the Ebon Hand, Ravenous Rats, Dark Ritual, Dark Ritual, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Volrath's Stronghold, Hypnotic Specter, Hypnotic Specter, Chainer's Edict, Knight of Stromgald, Black Knight, Black Knight, Necropotence, Necropotence, Necropotence, Hymn to Tourach, Ornithopter, Smother, Phyrexian Scuta, Stupor, Nekrataal, Drain Life, Phyrexian Arena","Urborg Volcano, Diabolic Edict, Zuran Orb, Doomed Necromancer, Defense Grid, Patriarch's Bidding, Patriarch's Bidding, Yawgmoth's Will, Yawgmoth's Will, Duress, Phyrexian Processor, Darkwater Catacombs, Fallen Askari, Blazing Specter, Heart of Ramos, Replenish, Replenish, Temporal Aperture, Plague Spitter, Terminate, Salt Marsh, Buried Alive, Recurring Nightmare, Basking Rootwalla, Anurid Brushhopper, Covetous Dragon, Evincar's Justice, Disciple of the Vault, Mind Stone, Order of Leitbur, Ghastly Demise, City of Brass, Yawgmoth's Bargain"
"15","8","Black/Blue","BU Reanimator","Spells","8","15","17","2.87","Dance of the Dead, Entomb, Barren Moor, Brainstorm, Fact or Fiction, Fact or Fiction, Undead Gladiator, Vendetta, Dark Ritual, Dark Ritual, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Crystal Vein, Innocent Blood, Spirit of the Night, Chainer's Edict, Visara the Dreadful, Underground River, Underground River, Symbiotic Wurm, Recurring Nightmare, Waterfront Bouncer, Zombify, Stitch Together, Nekrataal, Psychatog, Psychatog, Chrome Mox, Vampiric Tutor, Bloodstained Mire, Bloodstained Mire","Aeolipile, Pillage, Simoon, Shadowblood Ridge, Recoil, Grim Monolith, Order of the Ebon Hand, Exalted Angel, Addle, Contagion, Goblin Grappler, Vendetta, Nightscape Familiar, Creeping Mold, Man-o'-War, Reflecting Pool, Soltari Visionary, Shatter, Secluded Steppe, Barbed Sextant, Fire // Ice, Basking Rootwalla, Roar of the Wurm, Phantom Nishoba, Drain Life, Phyrexian Negator, City of Brass, Flooded Strand, Sulfurous Springs, Crumbling Sanctuary, Paladin en-Vec"
"16","1","Blue/White","UW Control","Artifacts, Spells","1","22","17","2.57","Talisman of Progress, Voltaic Key, Accumulated Knowledge, Accumulated Knowledge, Sky Diamond, Tinker, Tinker, Exalted Angel, Wrath of God, Wrath of God, Wrath of God, Brainstorm, Seat of the Synod, Seat of the Synod, Fact or Fiction, Mishra's Factory, Skycloud Expanse, Underground River, Kjeldoran Outpost, Secluded Steppe, Miscalculation, Thirst for Knowledge, Thran Dynamo, Swords to Plowshares, Island, Plains, Plains, Plains, Plains, Enlightened Tutor, Counterspell, Thoughtcast, Adarkar Wastes, Chrome Mox, City of Traitors, Impulse, Cloudpost, Cloudpost, Cloudpost, Mystical Tutor","Parallax Wave, Warrior en-Kor, Yavimaya Coast, Gempalm Incinerator, Darkwater Catacombs, Talisman of Dominance, Brushland, Forbid, Spike Weaver, Underground River, Arcanis the Omnipotent, Nevinyrral's Disk, Barbed Sextant, Renewed Faith, Renewed Faith, Nomads en-Kor, Anurid Brushhopper, Opposition, Thoughtcast, Land Tax, White Knight, Academy Rector, Aura of Silence, Staunch Defenders, Reprisal"
"16","2","White","W Combo","Artifacts","9","14","17","2.43","Ancient Den, Ancient Den, Balance, Winter Orb, Grim Monolith, Swamp, Swamp, Serrated Arrows, Arcbound Ravager, Arcbound Ravager, Arcbound Ravager, Krark-Clan Ironworks, Krark-Clan Ironworks, Cranial Plating, Karn, Silver Golem, Darksteel Citadel, Fellwar Stone, Metalworker, Metalworker, Ornithopter, Frogmite, Frogmite, Swords to Plowshares, Swords to Plowshares, Worn Powerstone, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Armageddon, Welding Jar, Chrome Mox, Flooded Strand","Eternal Dragon, Zuran Orb, Parallax Wave, Wildfire, Goblin Warchief, Somber Hoverguard, Somber Hoverguard, Replenish, Temporal Aperture, Centaur Garden, Pacifism, Decree of Justice, Skycloud Expanse, Soltari Visionary, Shatter, Fire Diamond, Barbed Sextant, Seal of Cleansing, Akroma's Vengeance, Cataclysm, Wing Shards, Covetous Dragon, Autumn Willow, Phyrexian Colossus, Counterspell, Ghazbán Ogre, Rising Waters, Order of Leitbur, Pyroclasm, Empyrial Armor, Phyrexian Negator, City of Brass, Great Furnace"
"16","3","Black/Green","BG Graveyard","Humans","12","11","17","3.39","Survival of the Fittest, Survival of the Fittest, Doomed Necromancer, Genesis, Dance of the Dead, Phyrexian Tower, Entomb, Eternal Witness, Eternal Witness, Eternal Witness, Llanowar Wastes, Llanowar Wastes, Llanowar Wastes, Llanowar Wastes, Swamp, Swamp, Verdant Force, Buried Alive, Symbiotic Wurm, Tranquil Thicket, Recurring Nightmare, Basking Rootwalla, Basking Rootwalla, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Roar of the Wurm, Roar of the Wurm, Zombify, Stitch Together, Karplusan Forest, Karplusan Forest, Arrogant Wurm, Wild Mongrel, Wild Mongrel, Vampiric Tutor","Albino Troll, Aeolipile, Gemstone Mine, Nimble Mongoose, Overrun, Patriarch's Bidding, Rapid Decay, Squirrel Nest, Last Rites, Glory, Spiritmonger, Goblin Warchief, Wall of Roots, Wax // Wane, Weatherseed Treefolk, Vendetta, Viridian Shaman, Innocent Blood, Llanowar Elves, Salt Marsh, Chainer's Edict, Phantom Centaur, Karplusan Forest, Disciple of the Vault, Powder Keg, Myr Incubator, Blastoderm, Wall of Blossoms, Wall of Blossoms"
"16","4","Blue","U Artifacts","Artifacts","2","21","17","2.87","Talisman of Progress, Voltaic Key, Voltaic Key, Grim Monolith, Grim Monolith, Tinker, Icy Manipulator, Icy Manipulator, Phyrexian Processor, Phyrexian Processor, Yavimaya Coast, Yavimaya Coast, Yavimaya Coast, Fact or Fiction, Serum Visions, Mishra's Helix, Pentad Prism, Upheaval, Thirst for Knowledge, Ornithopter, Thran Dynamo, Frogmite, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Tangle Wire, Tangle Wire, Mind Stone, Elfhame Palace, Counterspell, Flooded Strand, Cloudpost","Eternal Dragon, Warrior en-Kor, Accumulated Knowledge, Windswept Heath, Llanowar Wastes, Wall of Roots, Yavimaya Coast, Scrabbling Claws, Fallen Askari, Goblin Piledriver, Replenish, Elvish Archers, Dismiss, Attunement, Attunement, Brushland, Arcbound Worker, Arcbound Worker, Repulse, Cranial Plating, Mirari's Wake, Rampant Growth, Tree of Tales, Quiet Speculation, Tranquil Thicket, Frogmite, Opposition, Elfhame Palace, Ivory Tower, Empyrial Armor, Crumbling Sanctuary"
"16","5","Red","R Burn","Spells, Goblins","13","10","17","2.48","Pillage, Wildfire, Shivan Reef, Shivan Reef, Shivan Reef, Firestorm, Starstorm, Lightning Bolt, Lightning Bolt, Goblin Grappler, Ball Lightning, Sulfuric Vortex, Mogg Fanatic, Jackal Pup, Ghitu Encampment, Fireblast, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Goblin Sledder, Sparksmith, Mogg Flunkies, Skirk Prospector, Ironclaw Orcs, Avalanche Riders, Shrapnel Blast, Goblin Sharpshooter, Incinerate, Siege-Gang Commander, Anger","Vault of Whispers, Shivan Reef, Frantic Search, Frantic Search, Ray of Distortion, Barren Moor, Careful Study, Blazing Specter, Heart of Ramos, Opalescence, Merfolk Looter, Man-o'-War, Decree of Justice, Daze, Astral Slide, Opt, Secluded Steppe, Miscalculation, Force of Will, Condescend, Worn Powerstone, Waterfront Bouncer, Spite // Malice, Memory Lapse, Mana Leak, Cephalid Coliseum, Counterspell, Tradewind Rider, Confiscate, Arrogant Wurm, Academy Rector, Saprazzan Skerry, City of Brass"
"16","6","Green","G Counters","Enchantments, Birds","12","11","17","2.52","Albino Troll, Wasteland, Plow Under, Squirrel Nest, Giant Growth, Creeping Mold, Mishra's Factory, Spike Feeder, Llanowar Elves, Uktabi Orangutan, Saproling Burst, Saproling Burst, Gaea's Cradle, River Boa, Sylvan Library, Werebear, Rancor, Rancor, Tranquil Thicket, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Karplusan Forest, Birds of Paradise, Birds of Paradise, Birds of Paradise, Birds of Paradise, Erhnam Djinn, Blastoderm, Call of the Herd, Call of the Herd, Rishadan Port","Vault of Whispers, Simoon, Recoil, Patriarch's Bidding, Yawgmoth's Will, Duress, Lightning Bolt, Lightning Bolt, Gempalm Incinerator, Serra Angel, Cursed Scroll, Creeping Mold, Masticore, Masticore, Goblin Taskmaster, Pouncing Jaguar, Wild Dogs, Kavu Chameleon, Thornscape Battlemage, Jackal Pup, Thunderscape Battlemage, Fireball, Mogg Flunkies, Karplusan Forest, Order of Leitbur, Krosan Verge, Black Vise, Fires of Yavimaya, Fires of Yavimaya, Drain Life"
"16","7","Red/Blue","RU Spellslinger","Spells","3","20","17","3.26","Shivan Reef, Gush, Accumulated Knowledge, Hammer of Bogardan, Blinkmoth Nexus, Fact or Fiction, Deep Analysis, Deep Analysis, Deep Analysis, Crystal Vein, Man-o'-War, Reflecting Pool, Capsize, Force Spike, Miscalculation, Force of Will, Force of Will, Earthquake, Mountain, Mountain, Mountain, Mountain, Shock, Fire // Ice, Circular Logic, Circular Logic, Flametongue Kavu, Flametongue Kavu, Island, Island, Island, Island, Island, Island, Island, Misdirection, Control Magic, Seal of Removal, Great Furnace, Bloodstained Mire","Wonder, Urza's Rage, Contagion, Bottle Gnomes, Aquamoeba, Soltari Monk, Reflecting Pool, Undermine, Stone Rain, Astral Slide, Visara the Dreadful, Underground River, Secluded Steppe, Disenchant, Cloudchaser Eagle, Goblin Sledder, Nomads en-Kor, Mogg Flunkies, Covetous Dragon, Evincar's Justice, Ironclaw Orcs, Thawing Glaciers, Mind Stone, Howling Mine, Psychatog, Psychatog, Siege-Gang Commander, Parallax Tide, Sulfurous Springs, Soltari Priest, Bloodstained Mire"
"16","8","Black","B Midrange","Spells, Knights","10","13","17","2.39","Cabal Therapy, Dark Banishing, Ancient Tomb, Order of the Ebon Hand, Order of the Ebon Hand, Ravenous Rats, Blinkmoth Nexus, Dark Ritual, Dark Ritual, Dark Ritual, Dark Ritual, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Volrath's Stronghold, Hypnotic Specter, Hypnotic Specter, Black Knight, Black Knight, Necropotence, Necropotence, Necropotence, Hymn to Tourach, Smother, Phyrexian Scuta, Stupor, Nekrataal, Nekrataal, Phyrexian Arena","Urborg Volcano, Diabolic Edict, Shadowblood Ridge, Defense Grid, Exalted Angel, Yawgmoth's Will, Addle, Undead Gladiator, Vendetta, Nightscape Familiar, Opalescence, Soltari Monk, Plague Spitter, Terminate, Arcbound Worker, Arcbound Worker, Spirit of the Night, Ball Lightning, Soltari Visionary, Chainer's Edict, Jester's Cap, Knight of Stromgald, Recurring Nightmare, Akroma's Vengeance, Swords to Plowshares, Hydroblast, Disciple of the Vault, Order of Leitbur, Ghastly Demise, Phantom Nishoba, Drain Life, Yawgmoth's Bargain, Soltari Priest, Paladin en-Vec"
"17","1","Red/Blue","RU Artifacts","Artifacts","5","18","17","3.35","Talisman of Progress, Talisman of Progress, Voltaic Key, Voltaic Key, Pillage, Ancient Tomb, Tinker, Icy Manipulator, Phyrexian Processor, Phyrexian Processor, Crystal Vein, Arcbound Ravager, Krark-Clan Ironworks, Krark-Clan Ironworks, Mishra's Helix, Pentad Prism, Upheaval, Darksteel Citadel, Fire Diamond, Metalworker, Mountain, Mountain, Mountain, Thran Dynamo, Frogmite, Frogmite, Worn Powerstone, Island, Island, Island, Island, Island, Island, Plains, Plains, Covetous Dragon, Thoughtcast, Great Furnace, Cloudpost, Cloudpost","Ancient Den, Zuran Orb, Warrior en-Kor, Firestorm, Goblin Warchief, Somber Hoverguard, Lightning Bolt, Scrabbling Claws, Heart of Ramos, Serrated Arrows, Stone Rain, Astral Slide, Ball Lightning, Cranial Plating, Sulfuric Vortex, Chainer's Edict, Shatter, Thirst for Knowledge, Nevinyrral's Disk, Jackal Pup, Renewed Faith, Swords to Plowshares, Nomads en-Kor, Mogg Flunkies, Hydroblast, Opposition, Skirk Prospector, Avalanche Riders, Powder Keg, Howling Mine, Goblin Sharpshooter"
"17","2","Green/Blue","GU Ramp","Green/Blue","14","9","17","2.70","Nimble Mongoose, Plow Under, Eternal Witness, Eternal Witness, Wall of Roots, Yavimaya Coast, Yavimaya Coast, Yavimaya Coast, Yavimaya Coast, Yavimaya Coast, Viridian Shaman, Man-o'-War, Llanowar Elves, Rampant Growth, River Boa, Tree of Tales, Sylvan Library, Condescend, Rancor, Basking Rootwalla, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Roar of the Wurm, Opposition, Control Magic, Tradewind Rider, Birds of Paradise, Arrogant Wurm, Call of the Herd, Wall of Blossoms, Wall of Blossoms","Albino Troll, Warrior en-Kor, Simoon, Gush, Overrun, Lightning Bolt, Serra Angel, Weatherseed Treefolk, Giant Growth, Creeping Mold, Attunement, Soltari Monk, Terminate, Uktabi Orangutan, Ball Lightning, Capsize, Saproling Burst, Kavu Chameleon, Fellwar Stone, Barbed Sextant, Jackal Pup, Fire // Ice, Circular Logic, Nomads en-Kor, Karplusan Forest, Erhnam Djinn, Krosan Verge, Fires of Yavimaya, Parallax Tide, Seal of Removal, City of Brass"
